city,modality,product_type,check_name,status,detail,filepath,val_min,val_max,val_mean,val_std,pct_nodata,pct_nodata_leak,crs_epsg,width_px,height_px
Trostianets,CARD,flat,BELOW_RANGE,WARN,p01=-100.0 < -65.0,/content/drive_f/masterthesis/data/satellite/SAR_CARD/Trostianets/s1__vh__o116__20220116.tif,-100.00000762939453,3.6707887649536133,-53.17377047663431,41.92142788989967,5.388106499441994,41.990646755593346,4326.0,1214.0,775.0
Trostianets,CARD,flat,BELOW_NESZ,WARN,mean=-53.2 < NESZ -22.0,/content/drive_f/masterthesis/data/satellite/SAR_CARD/Trostianets/s1__vh__o116__20220116.tif,-100.00000762939453,3.6707887649536133,-53.17377047663431,41.92142788989967,5.388106499441994,41.990646755593346,4326.0,1214.0,775.0
Trostianets,CARD,flat,BELOW_RANGE,WARN,p01=-100.0 < -65.0,/content/drive_f/masterthesis/data/satellite/SAR_CARD/Trostianets/s1__vh__o116__20220128.tif,-100.00000762939453,7.0888471603393555,-53.67436745893457,41.51020532117026,5.388106499441994,42.02263910293883,4326.0,1214.0,775.0
Trostianets,CARD,flat,BELOW_NESZ,WARN,mean=-53.7 < NESZ -22.0,/content/drive_f/masterthesis/data/satellite/SAR_CARD/Trostianets/s1__vh__o116__20220128.tif,-100.00000762939453,7.0888471603393555,-53.67436745893457,41.51020532117026,5.388106499441994,42.02263910293883,4326.0,1214.0,775.0
Trostianets,CARD,flat,BELOW_RANGE,WARN,p01=-100.0 < -65.0,/content/drive_f/masterthesis/data/satellite/SAR_CARD/Trostianets/s1__vh__o116__20220209.tif,-100.00000762939453,5.200477123260498,-53.593554309528095,41.55141027298397,5.388106499441994,41.946537705266515,4326.0,1214.0,775.0
Trostianets,CARD,flat,BELOW_NESZ,WARN,mean=-53.6 < NESZ -22.0,/content/drive_f/masterthesis/data/satellite/SAR_CARD/Trostianets/s1__vh__o116__20220209.tif,-100.00000762939453,5.200477123260498,-53.593554309528095,41.55141027298397,5.388106499441994,41.946537705266515,4326.0,1214.0,775.0
Trostianets,CARD,flat,BELOW_RANGE,WARN,p01=-100.0 < -65.0,/content/drive_f/masterthesis/data/satellite/SAR_CARD/Trostianets/s1__vh__o116__20220305.tif,-100.00000762939453,3.3906028270721436,-52.89066634560184,42.07019648463042,5.388106499441994,41.922091725567306,4326.0,1214.0,775.0
Trostianets,CARD,flat,BELOW_NESZ,WARN,mean=-52.9 < NESZ -22.0,/content/drive_f/masterthesis/data/satellite/SAR_CARD/Trostianets/s1__vh__o116__20220305.tif,-100.00000762939453,3.3906028270721436,-52.89066634560184,42.07019648463042,5.388106499441994,41.922091725567306,4326.0,1214.0,775.0
Trostianets,CARD,flat,BELOW_RANGE,WARN,p01=-100.0 < -65.0,/content/drive_f/masterthesis/data/satellite/SAR_CARD/Trostianets/s1__vh__o116__20220317.tif,-100.00000762939453,3.450568675994873,-53.57467397282952,41.56748085620765,5.388106499441994,42.02178880799277,4326.0,1214.0,775.0
Trostianets,CARD,flat,BELOW_NESZ,WARN,mean=-53.6 < NESZ -22.0,/content/drive_f/masterthesis/data/satellite/SAR_CARD/Trostianets/s1__vh__o116__20220317.tif,-100.00000762939453,3.450568675994873,-53.57467397282952,41.56748085620765,5.388106499441994,42.02178880799277,4326.0,1214.0,775.0
Trostianets,CARD,flat,BELOW_RANGE,WARN,p01=-100.0 < -65.0,/content/drive_f/masterthesis/data/satellite/SAR_CARD/Trostianets/s1__vh__o116__20220410.tif,-100.00000762939453,7.159965515136719,-52.39353478980393,42.459107121697556,5.388106499441994,41.8189934633576,4326.0,1214.0,775.0
Trostianets,CARD,flat,BELOW_NESZ,WARN,mean=-52.4 < NESZ -22.0,/content/drive_f/masterthesis/data/satellite/SAR_CARD/Trostianets/s1__vh__o116__20220410.tif,-100.00000762939453,7.159965515136719,-52.39353478980393,42.459107121697556,5.388106499441994,41.8189934633576,4326.0,1214.0,775.0
Trostianets,CARD,flat,BELOW_RANGE,WARN,p01=-100.0 < -65.0,/content/drive_f/masterthesis/data/satellite/SAR_CARD/Trostianets/s1__vh__o116__20220422.tif,-100.00000762939453,7.372788429260254,-51.7428260589281,42.80575837788141,5.388106499441994,41.59515331880746,4326.0,1214.0,775.0
Trostianets,CARD,flat,BELOW_NESZ,WARN,mean=-51.7 < NESZ -22.0,/content/drive_f/masterthesis/data/satellite/SAR_CARD/Trostianets/s1__vh__o116__20220422.tif,-100.00000762939453,7.372788429260254,-51.7428260589281,42.80575837788141,5.388106499441994,41.59515331880746,4326.0,1214.0,775.0
Trostianets,CARD,flat,BELOW_RANGE,WARN,p01=-100.0 < -65.0,/content/drive_f/masterthesis/data/satellite/SAR_CARD/Trostianets/s1__vv__o116__20211223.tif,-100.00000762939453,22.474685668945312,-50.008195320164674,44.68829843284244,5.388106499441994,41.97470372535473,4326.0,1214.0,775.0
Trostianets,CARD,flat,BELOW_NESZ,WARN,mean=-50.0 < NESZ -22.0,/content/drive_f/masterthesis/data/satellite/SAR_CARD/Trostianets/s1__vv__o116__20211223.tif,-100.00000762939453,22.474685668945312,-50.008195320164674,44.68829843284244,5.388106499441994,41.97470372535473,4326.0,1214.0,775.0
Trostianets,CARD,flat,BELOW_RANGE,WARN,p01=-100.0 < -65.0,/content/drive_f/masterthesis/data/satellite/SAR_CARD/Trostianets/s1__vv__o116__20220104.tif,-100.00000762939453,18.39125633239746,-49.512889026695795,45.13977632312539,5.388106499441994,41.98862730509646,4326.0,1214.0,775.0
Trostianets,CARD,flat,BELOW_NESZ,WARN,mean=-49.5 < NESZ -22.0,/content/drive_f/masterthesis/data/satellite/SAR_CARD/Trostianets/s1__vv__o116__20220104.tif,-100.00000762939453,18.39125633239746,-49.512889026695795,45.13977632312539,5.388106499441994,41.98862730509646,4326.0,1214.0,775.0
Trostianets,CARD,flat,BELOW_RANGE,WARN,p01=-100.0 < -65.0,/content/drive_f/masterthesis/data/satellite/SAR_CARD/Trostianets/s1__vv__o116__20220116.tif,-100.00000762939453,18.166698455810547,-49.60830729839489,45.06248945038291,5.388106499441994,41.990646755593346,4326.0,1214.0,775.0
Trostianets,CARD,flat,BELOW_NESZ,WARN,mean=-49.6 < NESZ -22.0,/content/drive_f/masterthesis/data/satellite/SAR_CARD/Trostianets/s1__vv__o116__20220116.tif,-100.00000762939453,18.166698455810547,-49.60830729839489,45.06248945038291,5.388106499441994,41.990646755593346,4326.0,1214.0,775.0
Trostianets,CARD,flat,BELOW_RANGE,WARN,p01=-100.0 < -65.0,/content/drive_f/masterthesis/data/satellite/SAR_CARD/Trostianets/s1__vv__o116__20220128.tif,-100.00000762939453,18.027423858642578,-49.7749831451072,44.94209279809903,5.388106499441994,42.02263910293883,4326.0,1214.0,775.0
Trostianets,CARD,flat,BELOW_NESZ,WARN,mean=-49.8 < NESZ -22.0,/content/drive_f/masterthesis/data/satellite/SAR_CARD/Trostianets/s1__vv__o116__20220128.tif,-100.00000762939453,18.027423858642578,-49.7749831451072,44.94209279809903,5.388106499441994,42.02263910293883,4326.0,1214.0,775.0
Trostianets,CARD,flat,BELOW_RANGE,WARN,p01=-100.0 < -65.0,/content/drive_f/masterthesis/data/satellite/SAR_CARD/Trostianets/s1__vv__o116__20220209.tif,-100.00000762939453,22.757213592529297,-50.02632436263499,44.67056654639942,5.388106499441994,41.946537705266515,4326.0,1214.0,775.0
Trostianets,CARD,flat,BELOW_NESZ,WARN,mean=-50.0 < NESZ -22.0,/content/drive_f/masterthesis/data/satellite/SAR_CARD/Trostianets/s1__vv__o116__20220209.tif,-100.00000762939453,22.757213592529297,-50.02632436263499,44.67056654639942,5.388106499441994,41.946537705266515,4326.0,1214.0,775.0
Trostianets,CARD,flat,BELOW_RANGE,WARN,p01=-100.0 < -65.0,/content/drive_f/masterthesis/data/satellite/SAR_CARD/Trostianets/s1__vv__o116__20220305.tif,-100.00000762939453,16.767637252807617,-49.201207247639104,45.3531066742921,5.388106499441994,41.922091725567306,4326.0,1214.0,775.0
Trostianets,CARD,flat,BELOW_NESZ,WARN,mean=-49.2 < NESZ -22.0,/content/drive_f/masterthesis/data/satellite/SAR_CARD/Trostianets/s1__vv__o116__20220305.tif,-100.00000762939453,16.767637252807617,-49.201207247639104,45.3531066742921,5.388106499441994,41.922091725567306,4326.0,1214.0,775.0
Trostianets,CARD,flat,BELOW_RANGE,WARN,p01=-100.0 < -65.0,/content/drive_f/masterthesis/data/satellite/SAR_CARD/Trostianets/s1__vv__o116__20220317.tif,-100.00000762939453,17.79722785949707,-49.572423272782736,45.119985816846096,5.388106499441994,42.02178880799277,4326.0,1214.0,775.0
Trostianets,CARD,flat,BELOW_NESZ,WARN,mean=-49.6 < NESZ -22.0,/content/drive_f/masterthesis/data/satellite/SAR_CARD/Trostianets/s1__vv__o116__20220317.tif,-100.00000762939453,17.79722785949707,-49.572423272782736,45.119985816846096,5.388106499441994,42.02178880799277,4326.0,1214.0,775.0
Trostianets,CARD,flat,BELOW_RANGE,WARN,p01=-100.0 < -65.0,/content/drive_f/masterthesis/data/satellite/SAR_CARD/Trostianets/s1__vv__o116__20220410.tif,-100.00000762939453,17.644044876098633,-48.80506193821745,45.610156996452574,5.388106499441994,41.8189934633576,4326.0,1214.0,775.0
Trostianets,CARD,flat,BELOW_NESZ,WARN,mean=-48.8 < NESZ -22.0,/content/drive_f/masterthesis/data/satellite/SAR_CARD/Trostianets/s1__vv__o116__20220410.tif,-100.00000762939453,17.644044876098633,-48.80506193821745,45.610156996452574,5.388106499441994,41.8189934633576,4326.0,1214.0,775.0
Trostianets,CARD,flat,BELOW_RANGE,WARN,p01=-100.0 < -65.0,/content/drive_f/masterthesis/data/satellite/SAR_CARD/Trostianets/s1__vv__o116__20220422.tif,-100.00000762939453,18.085426330566406,-48.156566969221274,45.96475964409672,5.388106499441994,41.59515331880746,4326.0,1214.0,775.0
