city,feature,jm_distance,bhattacharyya
Avdiivka,s1__vh__baseline__kurtosis__mean,0.0058335066,0.0029210444
Avdiivka,s1__vh__baseline__kurtosis__p10,0.0016169548,0.00080872775
Avdiivka,s1__vh__baseline__kurtosis__p50,0.006183505,0.0030965912
Avdiivka,s1__vh__baseline__kurtosis__p90,0.0062755346,0.003142701
Avdiivka,s1__vh__baseline__kurtosis__std,0.0018370152,0.0009189338
Avdiivka,s1__vh__baseline__kurtosis__min,0.0023058653,0.0011536304
Avdiivka,s1__vh__baseline__kurtosis__max,0.0032503605,0.001626507
Avdiivka,s1__vh__baseline__kurtosis__max_abs_delta,0.0010609627,0.0005305839
Avdiivka,s1__vh__baseline__max__mean,0.033663154,0.016974807
Avdiivka,s1__vh__baseline__max__p10,0.026379108,0.013277292
Avdiivka,s1__vh__baseline__max__p50,0.04300964,0.021739438
Avdiivka,s1__vh__baseline__max__p90,0.038214922,0.019292425
Avdiivka,s1__vh__baseline__max__std,0.1062454,0.054585766
Avdiivka,s1__vh__baseline__max__min,0.02251482,0.011321271
Avdiivka,s1__vh__baseline__max__max,0.036389947,0.018362492
Avdiivka,s1__vh__baseline__max__max_abs_delta,0.096013784,0.04919753
Avdiivka,s1__vh__baseline__mean__mean,0.008810401,0.004414922
Avdiivka,s1__vh__baseline__mean__p10,0.009457469,0.004739916
Avdiivka,s1__vh__baseline__mean__p50,0.014857411,0.0074564503
Avdiivka,s1__vh__baseline__mean__p90,0.015012503,0.007534533
Avdiivka,s1__vh__baseline__mean__std,0.13291991,0.06877137
Avdiivka,s1__vh__baseline__mean__min,0.010200143,0.005113138
Avdiivka,s1__vh__baseline__mean__max,0.013685346,0.0068660956
Avdiivka,s1__vh__baseline__mean__max_abs_delta,0.11902821,0.061358593
Avdiivka,s1__vh__baseline__median__mean,0.0055571795,0.002782525
Avdiivka,s1__vh__baseline__median__p10,0.0066370964,0.0033240668
Avdiivka,s1__vh__baseline__median__p50,0.01152885,0.0057810983
Avdiivka,s1__vh__baseline__median__p90,0.011224031,0.005627863
Avdiivka,s1__vh__baseline__median__std,0.11287367,0.058092035
Avdiivka,s1__vh__baseline__median__min,0.0077234507,0.0038691845
Avdiivka,s1__vh__baseline__median__max,0.010243416,0.0051349252
Avdiivka,s1__vh__baseline__median__max_abs_delta,0.1042577,0.053536665
Avdiivka,s1__vh__baseline__min__mean,0.002301693,0.001151501
Avdiivka,s1__vh__baseline__min__p10,0.0031894445,0.0015960014
Avdiivka,s1__vh__baseline__min__p50,0.0034217834,0.0017122944
Avdiivka,s1__vh__baseline__min__p90,0.009082317,0.0045515317
Avdiivka,s1__vh__baseline__min__std,0.11878812,0.061231036
Avdiivka,s1__vh__baseline__min__min,0.003857851,0.0019308059
Avdiivka,s1__vh__baseline__min__max,0.012448192,0.0062435796
Avdiivka,s1__vh__baseline__min__max_abs_delta,0.1039201,0.05335866
Avdiivka,s1__vh__baseline__skewness__mean,0.011816978,0.0059259473
Avdiivka,s1__vh__baseline__skewness__p10,0.0037440062,0.0018737665
Avdiivka,s1__vh__baseline__skewness__p50,0.02105987,0.010585781
Avdiivka,s1__vh__baseline__skewness__p90,0.015428662,0.007744273
Avdiivka,s1__vh__baseline__skewness__std,0.0048732758,0.002439614
Avdiivka,s1__vh__baseline__skewness__min,0.0024333,0.001217382
Avdiivka,s1__vh__baseline__skewness__max,0.005671978,0.0028399462
Avdiivka,s1__vh__baseline__skewness__max_abs_delta,0.0030616522,0.0015319316
Avdiivka,s1__vh__baseline__std__mean,0.0065004826,0.0032555505
Avdiivka,s1__vh__baseline__std__p10,0.011046529,0.005538547
Avdiivka,s1__vh__baseline__std__p50,0.0026330948,0.0013174477
Avdiivka,s1__vh__baseline__std__p90,0.0040044785,0.002004284
Avdiivka,s1__vh__baseline__std__std,0.030041337,0.015134536
Avdiivka,s1__vh__baseline__std__min,0.017820716,0.008950265
Avdiivka,s1__vh__baseline__std__max,0.0033589602,0.0016809639
Avdiivka,s1__vh__baseline__std__max_abs_delta,0.027456999,0.013823611
Avdiivka,s1__vv__baseline__kurtosis__mean,0.0050308704,0.0025186148
Avdiivka,s1__vv__baseline__kurtosis__p10,0.008911729,0.0044658226
Avdiivka,s1__vv__baseline__kurtosis__p50,0.004952073,0.0024791097
Avdiivka,s1__vv__baseline__kurtosis__p90,0.005673051,0.0028405664
Avdiivka,s1__vv__baseline__kurtosis__std,0.009032011,0.004526198
Avdiivka,s1__vv__baseline__kurtosis__min,0.0059479475,0.0029784662
Avdiivka,s1__vv__baseline__kurtosis__max,0.004454255,0.0022296256
Avdiivka,s1__vv__baseline__kurtosis__max_abs_delta,0.0053777695,0.0026925192
Avdiivka,s1__vv__baseline__max__mean,0.01691854,0.008495238
Avdiivka,s1__vv__baseline__max__p10,0.034447193,0.017373618
Avdiivka,s1__vv__baseline__max__p50,0.018618703,0.0093529085
Avdiivka,s1__vv__baseline__max__p90,0.005662918,0.0028354954
Avdiivka,s1__vv__baseline__max__std,0.026040554,0.013105791
Avdiivka,s1__vv__baseline__max__min,0.04648924,0.023519093
Avdiivka,s1__vv__baseline__max__max,0.0036410093,0.0018221844
Avdiivka,s1__vv__baseline__max__max_abs_delta,0.026646852,0.013413039
Avdiivka,s1__vv__baseline__mean__mean,0.032966852,0.016620811
Avdiivka,s1__vv__baseline__mean__p10,0.060925722,0.030936437
Avdiivka,s1__vv__baseline__mean__p50,0.034163833,0.017229537
Avdiivka,s1__vv__baseline__mean__p90,0.016544104,0.00830642
Avdiivka,s1__vv__baseline__mean__std,0.03141749,0.01583353
Avdiivka,s1__vv__baseline__mean__min,0.067661405,0.03441612
Avdiivka,s1__vv__baseline__mean__max,0.015560508,0.0078107184
Avdiivka,s1__vv__baseline__mean__max_abs_delta,0.02889049,0.014550587
Avdiivka,s1__vv__baseline__median__mean,0.034414172,0.017356824
Avdiivka,s1__vv__baseline__median__p10,0.057139277,0.028985722
Avdiivka,s1__vv__baseline__median__p50,0.035309553,0.017812524
Avdiivka,s1__vv__baseline__median__p90,0.020436049,0.010270571
Avdiivka,s1__vv__baseline__median__std,0.021106958,0.010609618
Avdiivka,s1__vv__baseline__median__min,0.0665617,0.033847306
